gram_i 	36289
gram_港式腊	20545
gram_珺柑	4820
gram_炒湖	7336
gram_楼湘	26637
gram_城龙	17160
gram_炒毛	53843
gram_蜀锦	30380
gram_疆粉	10240
gram_粥吧	42838
gram_咸肉蒸	12925
gram_家常豆	58216
gram_肝盖饭	48421
gram_龙虾外	47556
gram_颠	20535
gram_然烤肉	30365
gram_福美	18295
gram_百味家	29411
gram_咸骨	54804
gram_果仁菠	51705
gram_匪鸭	31264
gram_沸腾	58639
gram_药膳蒸	14556
gram_瓦罐	58497
gram_鱼白	18831
gram_园子汤	21610
gram_鸭爪爪	56082
gram_家和	50163
gram_嘆	16946
gram_山炖羊	383
gram_粱米水	23201
gram_红家常	598
gram_鸭子饭	13636
gram_业现	36064
gram_的炒米	19854
gram_小眼	34082
gram_芹酸菜	11090
gram_肉青菜	7717
gram_一担粮	5927
gram_炖杂鱼	7090
gram_食族	30698
gram_桐坑	4064
gram_北哥	7872
gram_巧大厨	29384
gram_咕噜肉	57301
gram_井烧鹅	56601
gram_红烧鸡	58413
gram_福快	18143
gram_双喜酸	13610
gram_拌白	47014
gram_家大锅	1114
gram_芷江	35927
gram_樟茶	42782
gram_树菇炒	39201
gram_皖北地	47939
gram_徽料	26342
gram_焖面馆	16745
gram_煲水	10874
gram_非池	20254
gram_小燕	21413
gram_衣川	15328
gram_牛扒呼	19471
gram_鸭抓	982
gram_红辣椒	56480
gram_红薯粉	51545
gram_清水龙	28562
gram_贺胜	8992
gram_煮田鸡	57609
gram_华阳城	30535
gram_兄烤	18318
gram_剁椒湘	17878
gram_老四	57793
gram_张功	14938
gram_驴肉汤	41894
gram_烤鱼清	15154
gram_州香辣	32499
gram_川炒菜	29609
gram_锅鸡块	40819
gram_分利	40811
gram_炖鸡肉	23726
gram_手抓肉	43626
gram_田城	12627
gram_寺	56284
gram_市快餐	37401
gram_咻	13663
gram_汁手扒	14121
gram_雪菜鱿	17867
gram_醋鸡柳	104
gram_海冷面	15048
gram_白水	52601
gram_啊咕	7848
gram_素素	11708
gram_湘见	9235
gram_黄焖红	24097
gram_虾蟹	57854
gram_削面	59066
gram_菜鱼青	5616
gram_柿炒面	35798
gram_五寨	9583
gram_勒泰	29829
gram_魔芋	57178
gram_脆魚	826
gram_施土菜	12123
gram_青菜	59352
gram_场西	6459
gram_门龙虾	24748
gram_片牛蛙	2743
gram_味都	35408
gram_级会	34538
gram_铺	58928
gram_头包子	23497
gram_二人	40513
gram_豆花米	40571
gram_疙瘩汤	59425
gram_光天地	42132
gram_柴鱼汤	35532
gram_北地锅	47998
gram_排骨山	18272
gram_牛肉柿	43048
gram_吧酸菜	23475
gram_爆肚王	19064
gram_必客	6437
gram_十字街	26941
gram_威高水	8105
gram_来中	24209
gram_清扬	8946
gram_糖粑	42303
gram_龙虾粉	15753
gram_江腊	28494
gram_民广场	26887
gram_川私房	18049
gram_水滑肉	29522
gram_同湘会	46870
gram_农耕	18841
gram_厦	55066
gram_源香潮	4208
gram_口啤酒	8111
gram_乡地锅	10175
gram_花园餐	25632
gram_食宝	26495
gram_家便当	10056
gram_九家	34016
gram_天蚕土	35641
gram_肉饼子	30657
gram_炀	35123
gram_菇老鸭	17122
gram_蛋炸	27
gram_市小	22250
gram_啥子	9921
gram_梁	58183
gram_金顺	30687
gram_锅油饼	28553
gram_海鲜锡	18494
gram_益辣	11431
gram_汤包馆	47990
gram_凉虾	44755
gram_焗鸡翅	33848
gram_北饭	53848
gram_了吗	6478
gram_老干妈	57963
gram_单刀	26589
gram_无矾	39213
gram_惑酱	49132
gram_鸡蛋虾	24871
gram_盐小	45042
gram_其烤肉	51009
gram_愉筷	25137
gram_华香	29373
gram_龙烧	43168
gram_海椒市	12584
gram_炒鸡架	50843
gram_ngz	262
gram_辣河	12441
gram_里里	33637
gram_二娃酸	3409
gram_流汁宽	17242
gram_钢管	45604
gram_龙首	22913
gram_怕	48771
gram_中街	28465
gram_芹菜粉	45977
gram_1号	53902
gram_储记	3595
gram_佬土	22596
gram_红豆酸	12511
gram_记串串	44821
gram_叫了只	39854
gram_不得	12035
gram_lao	35723
gram_鱼私	37817
gram_水西门	28125
gram_羊排抓	32788
gram_米小	48564
gram_味鱼头	41072
gram_杂盖浇	44455
gram_尔玛店	16313
gram_老烧	42055
gram_缘饭	43826
gram_厥根	52560
gram_潭烧	4594
gram_傅海	19894
gram_芦头	53698
gram_美轩	1609
gram_秦小	13964
gram_华饭	35412
gram_娘春饼	25211
gram_油小馒	3734
gram_妹酸	45522
gram_风塘虾	10962
gram_椒土	57649
gram_兄弟烤	48073
gram_鱼龙	51731
gram_傅烧烤	20955
gram_桥王婆	14211
gram_龙包子	23296
gram_荠菜馄	37839
gram_茶铺	32879
gram_血蛤	41717
gram_夫鸡腿	34852
gram_酸菜钉	14435
gram_战侠	12716
gram_咑閞；	676
gram_鱼头馆	37751
gram_尚川	35274
gram_酸笋	55255
gram_末酸	53321
gram_记羊汤	36175
gram_味烤冷	4773
gram_杂锅菜	24938
gram_悉家	28614
gram_干鱿	45762
gram_鸡捞	57039
gram_煮水	28217
gram_醋蜇头	14930
gram_大广场	23493
gram_笋炒	55857
gram_普宁炸	13354
gram_彬彬	34849
gram_页豆	58016
gram_宏运	23940
gram_白馒	50416
gram_兄弟特	34606
gram_塘我	46438
gram_辣萝	10508
gram_咖喱	59588
gram_粥知	362
gram_卤粉	51629
gram_天粥棚	6193
gram_本堂	11852
gram_滋味肉	38937
gram_买得	7313
gram_家乡饼	34547
gram_抄牛河	21910
gram_厨水	17995
gram_勾魂凉	1896
gram_羞羞	20320
gram_鸡蛋番	31012
gram_香果	47654
gram_小龍	49980
gram_油凉皮	13297
gram_有家冒	19785
gram_耳盖	15265
gram_韭菜炒	58732
gram_记蹄	13288
gram_加工	44815
gram_源美食	9063
gram_竹笋火	2215
gram_芋饺	37363
gram_熊猫串	11428
gram_记正	44051
gram_小贝壳	30795
gram_辣冒	33680
gram_菜萝卜	25687
gram_素豆花	22155
gram_忆火	31196
gram_厨港	14087
gram_福春	9557
gram_蛋黄蟹	34048
gram_甜甜	47455
gram_汤粉丝	40548
gram_拌宽	39639
gram_马路边	17169
gram_🐔	4592
gram_蟹村	13311
gram_酉	1775
gram_饭店	59589
gram_曜记	33334
gram_包点	14073
gram_日丽	36554
gram_焗花螺	14811
gram_饭儿	45913
gram_当	59413
gram_活力城	20127
gram_色拌	8234
gram_好巴适	43148
gram_腊肉	59366
gram_安徽板	4762
gram_帅府	5904
gram_剔骨肉	44539
gram_方川	46462
gram_面菜	32177
gram_芹菜水	51579
gram_孙记	51871
gram_品菜饭	11675
gram_州大	47188
gram_辣豆	58187
gram_节子肥	16224
gram_蛋鸭	2325
gram_香辣味	11908
gram_柏楠	19163
gram_现炸	36679
gram_油佬	14682
gram_江月	11525
gram_家葫芦	5238
gram_包蛋糕	17540
gram_门猪	29943
gram_源东北	17703
gram_奶紫米	13128
gram_叫了个	48921
gram_椒猪头	26573
gram_壶春生	3956
gram_鸡2斤	18052
gram_方炒	6102
gram_铜锅洋	48347
gram_李十	3665
gram_古家	19147
gram_篱	55952
gram_蟹匠	5628
gram_ihu	41587
gram_馆水	16644
gram_限	23071
gram_儿风	28443
gram_川菜酒	18700
gram_活螃	40580
gram_食神	38038
gram_饺子锅	20628
gram_香辣蛙	8953
gram_妻肺片	58955
gram_五谷渔	39729
gram_湘间田	2788
gram_茶點	3264
gram_醋菠菜	23222
gram_记鲫鱼	16119
gram_鲜包	19763
gram_童年	46743
gram_鸡饭店	36364
gram_鱼餐	46069
gram_粥汤	9632
gram_滚鱼	38090
gram_世纪金	38620
gram_子干拌	193
gram_万达大	5427
gram_锦祥	15178
gram_凌泡芙	22013
gram_粥砂锅	15296
gram_正阳春	47785
gram_陌生	8630
gram_杏花村	2229
gram_醋白	34583
gram_水情	29742
gram_湘妃	16532
gram_巴郎	39369
gram_屋手抓	25505
gram_佳白	39076
gram_老米	49608
gram_专门	49547
gram_鹅粉丝	15137
gram_顺和潮	3482
gram_90	53775
gram_凯撒	34413
gram_褚记	48271
gram_辣啪	34787
gram_哺火锅	56225
gram_脚煲	52936
gram_笑海	21738
gram_葱油芋	49096
gram_渝	59106
gram_春饼店	54922
gram_香厕所	25567
gram_排套餐	32432
gram_味永	27042
gram_美快餐	369
gram_堂火锅	16442
gram_记烩面	36902
gram_米饭菜	54025
gram_再来家	7760
gram_北京老	44479
gram_炒蚬	54149
gram_甲汤	8565
gram_山菌	17239
gram_炒肉	59817
gram_跃龙	16956
gram_西林	25512
gram_四川酥	24866
gram_烙饼卷	45836
gram_鸭霸	40714
gram_制烤鱼	38509
gram_南丫	19535
gram_北莜面	44862
gram_汁拌	42370
gram_川乡	39681
gram_耳其	52169
gram_福烧烤	29013
gram_弟烧烤	55488
gram_炒猪蹄	3680
gram_肠香	1326
gram_鸭泡饭	14489
gram_三娃	23521
gram_椒炒猪	45433
gram_府小	33376
gram_腩炒	24375
gram_勺子	47904
gram_三汁	56071
gram_董立兵	28619
gram_鱼煮	4418
gram_白菜炒	54691
gram_09	50082
gram_喝的	43870
gram_五爱	12365
gram_你好	35708
gram_卤菜店	25306
gram_外婆铁	35792
gram_丽水	33546
gram_福煲	18221
gram_牛面	52025
gram_川人家	51996
gram_nlo	10689
gram_阿	59569
gram_三杯鸭	39711
gram_山药排	55369
gram_粥坊	50566
gram_砂锅水	12838
gram_友酸	17683
gram_楼田	16600
gram_仁水	51744
gram_桃餐厅	37021
gram_金炒饭	4608
gram_皮带面	48022
gram_一线天	3520
gram_蟹粉狮	4167
gram_瑶	54060
gram_渔生	15428
gram_鸡加	36562
gram_粉虫	5350
gram_茶饼	53396
gram_头串串	12999
gram_珠	57936
gram_村酒	14180
gram_肚鸡饭	17575
gram_郭家大	7551
gram_左邻	46539
gram_弟饭	29492
gram_豆豆花	2986
gram_喵先生	28075
gram_全食	48802
gram_蒜蓉基	27479
gram_酱香米	29407
gram_棘	34417
gram_媚	55014
gram_蜀上	15487
gram_家吊	10253
gram_三义	33958
gram_漫山	17951
