gram_i 	45928
gram_宫廷烤	2542
gram_太鸡	19929
gram_排骨侠	37946
gram_城龙	39975
gram_炒毛	39341
gram_吉圣客	22711
gram_蜀锦	35017
gram_mr撸	2696
gram_炸面包	19907
gram_粥吧	51295
gram_家常豆	52079
gram_嗨岛	27950
gram_夜天	36825
gram_肝盖饭	33141
gram_阳三毛	55728
gram_龙虾外	59555
gram_颠	27638
gram_然烤肉	45002
gram_福美	3386
gram_地蟹	2610
gram_咸骨	55401
gram_果仁菠	30233
gram_哆汉	33084
gram_流烧	15115
gram_沸腾	58063
gram_药膳蒸	35854
gram_瓦罐	61756
gram_鸭爪爪	59031
gram_家和	42315
gram_口凉皮	36664
gram_膳坊脆	18679
gram_小眼	33771
gram_理白	8098
gram_海苔饭	57326
gram_食族	49019
gram_果饮	42609
gram_北哥	12148
gram_咕噜肉	47123
gram_柠秋	22283
gram_任小	15846
gram_上社	24748
gram_井烧鹅	45799
gram_炸鸡北	10178
gram_烤肉披	12052
gram_红烧鸡	59239
gram_5小	25410
gram_肠炒方	32708
gram_来的快	10148
gram_茶饮小	10225
gram_芷江	30220
gram_樟茶	14674
gram_趣点小	39767
gram_香万	2228
gram_项烧	14028
gram_烤ꪦ	2960
gram_皖北地	11083
gram_芳烧	50338
gram_口食	13890
gram_氏青	11241
gram_北麦	50546
gram_徽料	46233
gram_盗虾	48756
gram_小燕	25094
gram_大壮	7609
gram_鸭抓	38757
gram_红辣椒	51770
gram_红薯粉	50645
gram_清水龙	54232
gram_煮田鸡	59741
gram_兄烤	46303
gram_延庆观	58553
gram_老四	60334
gram_川香鸭	9150
gram_驴肉汤	57045
gram_累炸	31609
gram_汀香	26153
gram_锅鸡块	12266
gram_分利	37221
gram_山岭烧	6761
gram_鸡胗串	21365
gram_手抓肉	10019
gram_寺	59570
gram_记烤面	35941
gram_汁手扒	63157
gram_优惠券	19809
gram_炸油炸	36130
gram_姑娘的	25136
gram_海冷面	13510
gram_山竹	28730
gram_白水	50959
gram_徐家垴	21274
gram_叶烧烤	47673
gram_虾蟹	62112
gram_军龙虾	35521
gram_削面	62447
gram_柿炒面	39537
gram_勒泰	7371
gram_魔芋	60080
gram_夫鸭鸭	4811
gram_荷叶馍	29382
gram_青菜	61616
gram_门龙虾	45944
gram_琪玛	22194
gram_级会	45402
gram_香卤虾	28565
gram_铺	63114
gram_二人	27924
gram_三店	33944
gram_荷粉	181
gram_豆花米	45273
gram_疙瘩汤	62770
gram_光天地	42407
gram_皮披	10360
gram_北地锅	9481
gram_刘记龙	22869
gram_口炸鸡	36354
