gram_i 	106543
gram_港式腊	39454
gram_工鱼	27694
gram_汉宝王	25837
gram_心馅饼	38941
gram_珺柑	65497
gram_柱鸭	50091
gram_云蒸	14261
gram_骨千金	16025
gram_意煎	37984
gram_辣烫云	67251
gram_仔饭西	25882
gram_炒毛	91049
gram_吉圣客	53649
gram_蜀锦	91063
gram_疆粉	13606
gram_泥汤	3183
gram_粥吧	117778
gram_网红饭	74260
gram_家常豆	116561
gram_夜天	3612
gram_大埔	101669
gram_中贸冒	53609
gram_肝盖饭	103283
gram_屋台	49764
gram_龙虾外	31583
gram_菜油滋	35251
gram_颠	88791
gram_然烤肉	117021
gram_福美	82283
gram_百味家	48580
gram_小卫	9079
gram_咸骨	122661
gram_果仁菠	106594
gram_红成	46914
gram_恶人	26661
gram_匪鸭	67340
gram_哆汉	80995
gram_沸腾	115097
gram_药膳蒸	54199
gram_明珠店	36189
gram_瓦罐	122562
gram_水哥	69158
gram_发横	14018
gram_区米	21380
gram_鸭爪爪	112824
gram_州肉燕	30081
gram_家和	111743
gram_杂套	1753
gram_星饺	10003
gram_q酸辣	59986
gram_街天	19043
gram_口凉皮	102164
gram_膳坊脆	91060
gram_见汉堡	59405
gram_粱米水	62086
gram_銀耳	42657
gram_鸭子饭	95906
gram_半饭	65326
gram_唛哆	42910
gram_的炒米	67912
gram_派了	31661
gram_小眼	100545
gram_肉青菜	43320
gram_光路店	9391
gram_一担粮	32210
gram_粉上	62092
gram_香老鸭	36764
gram_爱尚黄	82183
gram_潮味鲜	91050
gram_海苔饭	114402
gram_六过	39138
gram_肉面滋	90597
gram_食族	88617
gram_桐坑	94553
gram_福满家	54472
gram_先石	96731
gram_记蒙自	84376
gram_果饮	94407
gram_堡莱客	27954
gram_咕噜肉	116206
gram_陕西炒	24524
gram_任小	51336
gram_上社	79123
gram_靶	11401
gram_鼎如珍	858
gram_井烧鹅	119610
gram_李园	30790
gram_素生煎	64620
gram_亚轻食	16325
gram_铭字黄	60187
gram_红烧鸡	119577
gram_早餐面	77369
gram_凳麻	36172
gram_四季煎	271
gram_外贸	38854
gram_福快	85494
gram_来的快	105473
gram_地方特	54100
gram_拌白	64771
gram_席永记	98116
gram_饭杨铭	76390
gram_芷江	95161
gram_樟茶	15183
gram_皓浩家	7330
gram_香万	60058
gram_地下商	25634
gram_尊龙	34770
gram_树菇炒	64307
gram_皖北地	88641
gram_爱米奇	31807
gram_芳烧	14469
gram_喱一	48672
gram_北麦	99735
gram_高原拉	86416
gram_姨凉	59173
gram_顺旺客	40443
gram_徽料	108828
gram_焖面馆	107453
gram_红鸽子	7329
gram_盗虾	1010
gram_非池	78682
gram_小燕	97279
gram_大壮	52780
gram_大叔黄	2801
gram_红辣椒	118160
gram_红薯粉	119929
gram_饺子早	25179
gram_珠砂	70434
gram_煮田鸡	107125
gram_起去	23762
gram_华阳城	54735
gram_家家悦	33728
gram_lem	75369
gram_剁剁	38847
gram_兄烤	107821
gram_味佳黄	24029
gram_姐沙	41417
gram_米花生	55607
gram_延庆观	94299
gram_煲南	71056
gram_老四	120093
gram_驴肉汤	110985
gram_州小龙	88164
gram_累炸	29554
gram_阳豆腐	86661
gram_煎饼炒	39103
gram_牛羊杂	76236
gram_记莞	31392
gram_罗面	41834
gram_来妻	46155
gram_锅鸡块	16639
gram_分利	95597
gram_久叔夜	8720
gram_沙面	80947
gram_胡椒炒	45018
gram_褶	67242
gram_沌生煎	10234
gram_字锅	48528
gram_公炒饭	10447
gram_炖鸡肉	46739
gram_线安	68078
gram_手抓肉	67463
gram_田城	74963
gram_咏乡	29196
gram_牌外	44671
gram_寺	121534
gram_市快餐	99964
gram_炸藕夹	17552
gram_饺饺者	84451
gram_撒色	28336
gram_咻	68387
gram_鑫拉面	2548
gram_汁手扒	122472
gram_多水饺	75111
gram_冰记	9161
gram_娟面	63223
gram_菜刀削	104679
gram_一过桥	64290
gram_海冷面	96028
gram_山竹	13580
gram_白水	111978
gram_阳汤包	59487
gram_小豆丁	1728
gram_素素	61530
gram_鼎赞黄	298
gram_湘见	70810
gram_傅螺蛳	61102
gram_黄焖红	94126
gram_粥小黑	11023
gram_虾蟹	120338
