gram_i 	27251
gram_a咖啡	33586
gram_士中百	3090
gram_lim	17626
gram_tbt	4431
gram_炸面包	14872
gram_糖丸	26523
gram_颠	21004
gram_咸骨	16625
gram_红茶馆	23839
gram_恋可	745
gram_动动	29937
gram_瓦罐	1268
gram_嘆	13489
gram_盖乐	22770
gram_海奶	1903
gram_佳蛋糕	3100
gram_气满满	13693
gram_奶茶恒	13287
gram_辣肉松	5070
gram_御果	16741
gram_海苔饭	24003
gram_果饮	32906
gram_咕噜肉	8977
gram_化州超	19120
gram_湾贡	28698
gram_早餐面	9335
gram_双北	6007
gram_之夭夭	24894
gram_来的快	11773
gram_私房烘	30648
gram_茶饮小	22832
gram_解忧茶	8507
gram_油咖啡	17334
gram_红薯粉	6393
gram_莓慕斯	20411
gram_华阳城	20049
gram_抽钱	25401
gram_lem	33148
gram_欧娜	3996
gram_炮奶茶	17618
gram_屋港	1443
gram_王奶	29982
gram_酸奶沙	22063
gram_沙面	21138
gram_田城	866
gram_寺	28753
gram_ewi	29435
gram_咻	22363
gram_汁手扒	32316
gram_司茶	715
gram_山竹	25798
gram_白水	5183
gram_尼熊英	28829
gram_削面	20940
gram_西米布	2697
gram_坡妈妈	28268
gram_勒泰	16386
gram_魔芋	27440
gram_茶加减	15355
gram_i咖啡	17807
gram_青菜	15529
gram_白雪芒	18600
gram_琪玛	4317
gram_级会	18215
gram_化奶	5955
gram_铺	35942
gram_二人	4777
gram_儿@	10291
gram_光天地	29526
gram_叶佬传	15640
gram_来份水	11368
gram_饮连锁	6697
gram_十字街	13464
gram_啡冻	9123
gram_清扬	11629
gram_k面包	28494
gram_詹记	5153
gram_民广场	21063
gram_牛奶冻	5833
gram_江蛋糕	8089
gram_好活	2341
gram_普勒精	16474
gram_乐姜茶	17649
gram_厦	31633
gram_奶茶配	4971
gram_肉焗饭	14477
gram_热卖	19121
gram_食宝	22621
gram_果很忙	19368
gram_天蚕土	16856
gram_奶鲜	20164
gram_原麦	29898
gram_言叶	5360
gram_港华心	10189
gram_梁	31685
gram_迷你蛋	32871
gram_力脏脏	5828
gram_凉虾	33088
gram_泷糖	1363
gram_心烘培	10393
gram_泪	8965
gram_了吗	7671
gram_老干妈	22964
gram_案茶a	16004
gram_理工店	15321
gram_其烤肉	11123
gram_巨豹堂	22499
gram_甜记甜	16961
gram_ngz	15296
gram_子吐司	18314
gram_里里	375
gram_果汁轻	20590
gram_中街	23271
gram_a丧	2118
gram_1号	32446
gram_红豆酸	15516
gram_叫了只	31828
gram_心芝士	29347
gram_ees	29309
gram_星咖啡	27846
gram_lao	20857
gram_14茶	29876
gram_米小	25818
gram_花好	14805
gram_尔玛店	2115
gram_糖乐门	23052
gram_e艾	23384
gram_茶饮青	10920
gram_清甜	29058
gram_垦丁q	32249
gram_水杯	25142
gram_正宗奶	2934
gram_茶铺	35146
gram_day	29596
gram_榴芒先	23591
gram_糕咖	26948
gram_会有	24499
gram_椰奶拿	21256
gram_大广场	20901
gram_熊不凡	19629
gram_咖喱	35800
gram_卤粉	22324
gram_雪芙	24487
gram_厨水	29482
gram_流蛋糕	23041
gram_一芳水	34413
gram_香果	36055
gram_甜甜的	6134
gram_乐乐奶	2002
gram_记正	22764
gram_波萝包	16643
gram_甜甜	35794
gram_楊枝	18999
gram_酉	14683
gram_饭店	21874
gram_颗酸	993
gram_ｃo	30032
gram_姜糖水	24556
gram_界奶	23453
gram_蜜小	22538
gram_森易贡	8914
gram_包点	8478
gram_当	35099
gram_绯	32238
gram_腊肉	1752
gram_大耳朵	1864
gram_jan	6263
gram_茶巡	11423
gram_州大	21808
gram_格利	28053
gram_辣豆	3005
gram_现炸	8512
gram_包蛋糕	33842
gram_门猪	14097
gram_麦得	15147
gram_奶紫米	34819
gram_叫了个	32863
gram_饭团芋	5961
gram_奶茶天	15130
gram_杯会说	33224
gram_檬泰	10794
gram_岸蛋	3213
gram_间冰	9258
gram_夏沫	5435
gram_限	17463
gram_红心	28499
gram_茶點	9666
gram_的村	3516
gram_哈茶世	6360
gram_海岩奶	3936
gram_脏脏面	1712
gram_世纪金	18481
gram_凌泡芙	25353
gram_爱尔兰	2559
gram_佳白	5215
gram_星环球	891
gram_专门	32219
gram_90	33676
gram_凯撒	28667
gram_招牌柠	13036
gram_脚煲	11660
gram_红跑	21072
gram_芒果益	29880
gram_曹记手	561
gram_cuo	20864
gram_渝	21488
gram_tiq	3356
gram_烧酸	23475
gram_弟鸡排	21777
gram_排套餐	5919
gram_玛麗莲	1615
gram_0岚鲜	11357
gram_岛奶茶	3234
gram_焗土豆	16094
gram_檬鸡脚	17801
gram_炒蚬	27981
gram_爱么	13753
gram_炒肉	25150
gram_街客	7944
gram_可西里	7873
gram_耳其	23577
gram_哈巴	15757
gram_一木	7577
gram_丁有	11828
gram_乌巴	14696
gram_心火龙	27435
gram_勺子	10395
gram_蕉蛋糕	17847
gram_奇葩	5994
gram_09	32958
gram_喝的	29410
gram_果鲜切	19204
gram_你好	31240
gram_阿	36179
gram_松江大	2956
gram_屎咖	32474
gram_貝果	9262
gram_七茶	14092
gram_仁水	21999
gram_桃餐厅	13118
gram_寿司饭	7717
gram_烘焙定	3220
gram_茶魔	1017
gram_鹿咖啡	10976
gram_瑶	30349
gram_茶饼	28699
gram_爱芮	12093
gram_珠	36317
